method,day_index,total_objective_cost,electricity_cost,qos_cost,switching_cost,total_energy_kwh,peak_power_kw,average_power_kw,average_active_servers,average_utilization,P1_sla_violation_rate,P2_sla_violation_rate,P3_sla_violation_rate,P1_violation_count,P2_violation_count,P3_violation_count,P1_sla_cost,P2_sla_cost,P3_sla_cost,P1_avg_delay,P2_avg_delay,P3_avg_delay,P1_completed,P2_completed,P3_completed,num_eval_days,start_day_index,end_day_index,random_seed
dqn,1147,430.16340713273314,405.5634071327331,0.0,24.6,776.2327878907602,54.594293016805054,32.34303282878167,69.08333333333333,0.2701822210123544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,398.0,415.0,240.0,267,1064,1330,2024
dqn,1148,426.04012535725263,401.44012535725267,0.0,24.6,767.4037324892321,53.55839899681884,31.97515552038467,69.08333333333333,0.2508691570311796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,408.0,453.0,199.0,267,1064,1330,2024
dqn,1149,433.0185928276287,408.4185928276287,0.0,24.6,783.217459823604,52.687567163017256,32.634060825983504,69.08333333333333,0.28687825909602166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,455.0,472.0,240.0,267,1064,1330,2024
dqn,1150,434.94292840715013,410.3429284071501,0.0,24.6,786.0861661821847,52.81003979563479,32.75359025759103,69.08333333333333,0.29147486065964556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0276679841897234,428.0,455.0,253.0,267,1064,1330,2024
dqn,1151,427.63263361074144,403.0326336107415,0.0,24.6,773.9025055140439,53.425491827943915,32.24593772975183,69.08333333333333,0.26469997556333164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,405.0,458.0,220.0,267,1064,1330,2024
dqn,1152,426.41323862466925,401.8132386246693,0.0,24.6,772.4289238319789,50.60219782555908,32.18453849299912,69.08333333333333,0.2628213256874203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,402.0,432.0,222.0,267,1064,1330,2024
dqn,1153,426.71822886752636,402.11822886752634,0.0,24.6,770.9464775099894,50.16876376415363,32.12276989624956,69.08333333333333,0.26152329795835755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0087336244541485,371.0,403.0,229.0,267,1064,1330,2024
dqn,1154,430.72381231001197,406.1238123100119,0.0,24.6,779.6096942313098,51.9772887620489,32.48373725963791,69.08333333333333,0.27674558729724114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,410.0,451.0,244.0,267,1064,1330,2024
dqn,1155,429.11350697826515,404.5135069782652,0.0,24.6,777.9049329879203,51.87287995767025,32.41270554116335,69.08333333333333,0.2694031457335344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,372.0,441.0,245.0,267,1064,1330,2024
dqn,1156,430.1939308812582,405.5939308812583,0.0,24.6,777.4232489629312,50.02886514132468,32.39263537345547,69.08333333333333,0.2746798179724217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004201680672269,391.0,463.0,238.0,267,1064,1330,2024
dqn,1157,429.58072535652275,404.9807253565227,0.0,24.6,781.7473496715304,54.80128109153495,32.57280623631377,69.08333333333333,0.27710773622907464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,387.0,421.0,253.0,267,1064,1330,2024
dqn,1158,429.7815895826254,405.1815895826253,0.0,24.6,778.5575080793664,56.75769452681705,32.4398961699736,69.08333333333333,0.2787602920131409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,452.0,235.0,267,1064,1330,2024
dqn,1159,426.5703041277232,401.97030412772324,0.0,24.6,773.4115551380073,51.93655748300866,32.225481464083636,69.08333333333333,0.2613573102938672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,367.0,399.0,245.0,267,1064,1330,2024
dqn,1160,427.1311863922705,402.53118639227046,0.0,24.6,773.267652773581,54.10694609939108,32.21948553223254,69.08333333333333,0.2616380400881089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0044247787610618,392.0,445.0,226.0,267,1064,1330,2024
dqn,1161,426.3461024959447,401.7461024959447,0.0,24.6,769.7738524828733,50.27404269236847,32.07391052011972,69.08333333333333,0.2588118486901033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,383.0,427.0,219.0,267,1064,1330,2024
dqn,1162,428.482399199406,403.882399199406,0.0,24.6,777.0959500049227,53.51921386806066,32.378997916871775,69.08333333333333,0.26676262903711967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399.0,406.0,251.0,267,1064,1330,2024
dqn,1163,424.46790721178996,399.86790721178994,0.0,24.6,766.6775159819812,52.66620407529552,31.944896499249214,69.08333333333333,0.2502915007484782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0096618357487923,400.0,420.0,207.0,267,1064,1330,2024
dqn,1164,429.24025854018237,404.6402585401824,0.0,24.599999999999998,775.8438396387206,51.341016837944906,32.32682665161336,68.38541666666667,0.2811784226739992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,402.0,446.0,251.0,267,1064,1330,2024
dqn,1165,425.9409066508207,401.34090665082067,0.0,24.6,770.3698495307915,52.10236184747902,32.09874373044965,69.08333333333333,0.2589599008316318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,419.0,434.0,218.0,267,1064,1330,2024
dqn,1166,431.91421279617555,407.3142127961755,0.0,24.6,779.4694937232076,54.97950172770151,32.47789557180032,69.08333333333333,0.2773860222737558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,387.0,472.0,234.0,267,1064,1330,2024
dqn,1167,429.0008563207184,404.40085632071845,0.0,24.6,775.3471783731156,49.246032637760536,32.306132432213154,69.08333333333333,0.2722378805777684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,447.0,235.0,267,1064,1330,2024
dqn,1168,424.3553508877544,399.7553508877544,0.0,24.6,769.0902038215187,51.876623324135444,32.04542515922994,69.08333333333333,0.25380829343042766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,381.0,409.0,221.0,267,1064,1330,2024
dqn,1169,431.3491080310852,406.74910803108526,0.0,24.6,780.357876517206,52.943230318570976,32.51491152155025,69.08333333333333,0.2817031338503902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,357.0,424.0,250.0,267,1064,1330,2024
dqn,1170,430.96848585644693,406.3684858564469,0.0,24.6,780.2547642362056,52.36823624618759,32.510615176508566,69.08333333333333,0.2768771281451238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,414.0,251.0,267,1064,1330,2024
dqn,1171,428.8824831303326,404.2824831303326,0.0,24.6,775.335580678008,54.03145546336421,32.305649194917,69.08333333333333,0.26610459510416234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,369.0,435.0,238.0,267,1064,1330,2024
dqn,1172,431.5238424482227,406.9238424482227,0.0,24.6,778.2920159420321,53.14243533177957,32.42883399758467,69.08333333333333,0.2772646403794661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0041322314049588,388.0,438.0,242.0,267,1064,1330,2024
dqn,1173,429.72207331886773,405.1220733188677,0.0,24.6,781.0637993557312,57.665058979808634,32.54432497315547,69.08333333333333,0.27639770491618276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040650406504066,412.0,441.0,246.0,267,1064,1330,2024
dqn,1174,429.05668983451477,404.4566898345148,0.0,24.6,774.8589026151185,51.180997761051636,32.28578760896327,69.08333333333333,0.2656365635683535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,461.0,225.0,267,1064,1330,2024
dqn,1175,428.81858744702504,404.218587447025,0.0,24.6,775.4103071583785,52.99987911170015,32.30876279826577,69.08333333333333,0.2701696871865082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,417.0,439.0,226.0,267,1064,1330,2024
dqn,1176,423.53229696711475,398.9322969671148,0.0,24.6,766.1955353055866,52.19408029553249,31.92481397106611,69.08333333333333,0.2508953653919663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,389.0,433.0,202.0,267,1064,1330,2024
dqn,1177,430.09314359546556,405.49314359546554,0.0,24.599999999999998,776.6589003226543,57.98653825447159,32.36078751344393,68.38541666666667,0.28133347024597105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040816326530613,398.0,453.0,245.0,267,1064,1330,2024
dqn,1178,427.2198784007946,402.6198784007946,0.0,24.6,773.588038647001,53.71515926656229,32.23283494362504,69.08333333333333,0.26390786298528107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,390.0,419.0,230.0,267,1064,1330,2024
dqn,1179,433.73307205121944,409.1330720512194,0.0,24.6,783.2400776705415,55.264846599779496,32.63500323627256,69.08333333333333,0.28783396302342834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040485829959513,384.0,453.0,247.0,267,1064,1330,2024
dqn,1180,427.005702500957,402.405702500957,0.0,24.6,772.3719771089459,52.26247681702145,32.182165712872745,69.08333333333333,0.263195635875412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,411.0,447.0,220.0,267,1064,1330,2024
dqn,1181,427.34429699404706,402.7442969940471,0.0,24.6,773.9655801022675,52.02384180990738,32.24856583759448,69.08333333333333,0.2632274340133532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,386.0,433.0,231.0,267,1064,1330,2024
dqn,1182,434.05469003196276,409.45469003196274,0.0,24.6,786.8283415694729,53.39778906098534,32.78451423206137,69.08333333333333,0.2893961221685157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,457.0,264.0,267,1064,1330,2024
dqn,1183,424.89373795042616,400.2937379504262,0.0,24.6,773.0504587069315,56.91638576851118,32.21043577945548,69.08333333333333,0.2585154887033078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,410.0,472.0,215.0,267,1064,1330,2024
dqn,1184,428.62920902367335,404.0292090236734,0.0,24.599999999999998,773.5385407364281,53.73170085111388,32.230772530684504,68.38541666666667,0.2782723078885662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0221238938053097,437.0,447.0,226.0,267,1064,1330,2024
dqn,1185,430.10894907175293,405.50894907175297,0.0,24.599999999999998,776.2455039842904,50.8596822103767,32.3435626660121,68.38541666666667,0.27913661839395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,414.0,468.0,243.0,267,1064,1330,2024
dqn,1186,434.1295243887174,409.5295243887174,0.0,24.6,785.8078660403395,53.59766714175176,32.74199441834748,69.08333333333333,0.2934395833533235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,382.0,463.0,267.0,267,1064,1330,2024
dqn,1187,425.7224104406937,401.12241044069367,0.0,24.6,774.1896336852534,53.391699250623724,32.257901403552225,69.08333333333333,0.26393473589205224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,374.0,410.0,240.0,267,1064,1330,2024
dqn,1188,432.59121030530537,407.99121030530534,0.0,24.6,786.3753887696307,56.793732002739915,32.76564119873461,69.08333333333333,0.2906087745810368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0075187969924813,398.0,437.0,266.0,267,1064,1330,2024
dqn,1189,427.5721349854581,402.97213498545807,0.0,24.599999999999998,775.1831139568603,51.344346976425854,32.29929641486918,68.38541666666667,0.27587181082684736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.00398406374502,395.0,413.0,251.0,267,1064,1330,2024
dqn,1190,426.3157960895535,401.7157960895536,0.0,24.599999999999998,769.0808552285067,56.23032738849745,32.04503563452111,68.38541666666667,0.2622067400820614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,412.0,399.0,236.0,267,1064,1330,2024
dqn,1191,434.9201381097039,410.32013810970386,0.0,24.6,785.5387163586797,57.87651187871017,32.730779848278324,69.08333333333333,0.288390610215356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.008097165991903,394.0,462.0,247.0,267,1064,1330,2024
dqn,1192,426.9875124927454,402.3875124927455,0.0,24.6,770.6426521010605,49.99841309985725,32.11011050421086,69.08333333333333,0.263782711308769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,415.0,471.0,203.0,267,1064,1330,2024
dqn,1193,425.4976511384458,400.8976511384458,0.0,24.6,769.5621754600484,53.65528941659283,32.065090644168684,69.08333333333333,0.25407049692464617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0134529147982063,359.0,415.0,223.0,267,1064,1330,2024
dqn,1194,426.4178057415654,401.8178057415654,0.0,24.6,773.4642841308176,56.95084998123689,32.22767850545073,69.08333333333333,0.26157738001222514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004,370.0,378.0,250.0,267,1064,1330,2024
dqn,1195,427.0057420777343,402.4057420777343,0.0,24.6,776.4938794455038,51.821237406805835,32.35391164356266,69.08333333333333,0.2649349373056258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.017094017094017,373.0,449.0,234.0,267,1064,1330,2024
dqn,1196,425.387026551079,400.787026551079,0.0,24.599999999999998,767.5807698952601,54.06615889004732,31.98253207896917,68.38541666666667,0.26377051952463915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,380.0,450.0,220.0,267,1064,1330,2024
dqn,1197,431.08321751408766,406.4832175140877,0.0,24.6,780.8835900612544,51.7127044050637,32.53681625255226,69.78125,0.269523687806202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0125,622.0,585.0,160.0,267,1064,1330,2024
dqn,1198,432.09190290004847,407.49190290004844,0.0,24.599999999999998,778.2920390200952,53.23177977192259,32.428834959170636,68.38541666666667,0.2874197817193532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,407.0,509.0,228.0,267,1064,1330,2024
dqn,1199,433.1588334526375,408.5588334526375,0.0,24.6,781.0241255637434,54.85837179744484,32.54267189848931,69.08333333333333,0.28263693748114793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,390.0,431.0,254.0,267,1064,1330,2024
dqn,1200,426.09463629187906,401.49463629187903,0.0,24.6,771.6622758016272,51.36308465147423,32.1525948250678,69.08333333333333,0.25718447383586646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,377.0,407.0,233.0,267,1064,1330,2024
dqn,1201,429.157743925398,404.55774392539803,0.0,24.6,775.3462976524977,49.90975485608994,32.306095735520735,69.08333333333333,0.2713776525384992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,438.0,228.0,267,1064,1330,2024
dqn,1202,430.416066248568,405.816066248568,0.0,24.6,783.3269496217522,53.44871412549045,32.63862290090634,69.08333333333333,0.27846300886790837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,396.0,421.0,270.0,267,1064,1330,2024
dqn,1203,427.69008709057766,403.09008709057764,0.0,24.6,773.8030328519874,54.97417771154729,32.24179303549948,69.08333333333333,0.26345034901918496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,372.0,451.0,221.0,267,1064,1330,2024
dqn,1204,431.2685778256162,406.66857782561624,0.0,24.6,782.2686116143483,51.19243446614087,32.59452548393118,69.08333333333333,0.2828395812973698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,391.0,436.0,254.0,267,1064,1330,2024
dqn,1205,426.65771090926387,402.05771090926385,0.0,24.6,770.1616832973114,59.321470344918836,32.090070137387976,69.08333333333333,0.26301479882441536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,638.0,581.0,132.0,267,1064,1330,2024
dqn,1206,430.47126296597355,405.87126296597353,0.0,24.6,780.0978363161041,54.42328704227306,32.50407651317101,69.08333333333333,0.2762764762923226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0057471264367817,617.0,554.0,174.0,267,1064,1330,2024
dqn,1207,427.7370618968811,403.13706189688105,0.0,24.6,771.4571778049108,50.76204652489717,32.14404907520461,69.08333333333333,0.26586182330472424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0135135135135136,613.0,588.0,148.0,267,1064,1330,2024
dqn,1208,429.1164940162738,404.5164940162738,0.0,24.6,776.2628314136641,55.633118912604274,32.344284642236005,69.08333333333333,0.27168487337253105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,622.0,576.0,168.0,267,1064,1330,2024
dqn,1209,428.3500139664784,403.75001396647843,0.0,24.6,773.6471705411673,50.36537101769569,32.23529877254864,69.08333333333333,0.2699952264547892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,551.0,559.0,170.0,267,1064,1330,2024
dqn,1210,428.47828548621123,403.8782854862112,0.0,24.599999999999998,773.7195084514722,52.609455586680355,32.238312852144674,68.38541666666667,0.2725345937943408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,533.0,530.0,188.0,267,1064,1330,2024
dqn,1211,426.3340699609068,401.7340699609068,0.0,24.6,768.0042443978135,52.77643448786823,32.0001768499089,69.08333333333333,0.2554983792323214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,586.0,550.0,150.0,267,1064,1330,2024
dqn,1212,430.1462819599533,405.54628195995326,0.0,24.6,777.9208371354218,55.066155492750845,32.41336821397591,69.08333333333333,0.27316101275563437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,382.0,403.0,251.0,267,1064,1330,2024
dqn,1213,424.7565550963491,400.1565550963491,0.0,24.6,770.040252221337,52.082333693135276,32.08501050922238,69.08333333333333,0.2583415390057333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.008695652173913,383.0,405.0,230.0,267,1064,1330,2024
dqn,1214,430.00454711486884,405.4045471148688,0.0,24.6,776.7431798243149,54.36087891403164,32.36429915934645,69.08333333333333,0.2687401538099797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,357.0,384.0,259.0,267,1064,1330,2024
dqn,1215,430.60901291506826,406.0090129150682,0.0,24.6,776.4774042838943,53.7278281780504,32.3532251784956,69.08333333333333,0.28278992889869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,393.0,474.0,223.0,267,1064,1330,2024
dqn,1216,429.4588983141812,404.85889831418126,0.0,24.6,774.2407178849915,49.40810178369013,32.260029911874646,69.08333333333333,0.272096148555407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,407.0,437.0,223.0,267,1064,1330,2024
dqn,1217,427.39488217358416,402.79488217358414,0.0,24.6,772.7080608465089,50.84170376026507,32.19616920193787,69.08333333333333,0.2616824403171621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,405.0,418.0,224.0,267,1064,1330,2024
dqn,1218,428.1505966328559,403.5505966328559,0.0,24.6,775.42293987115,50.41904979270845,32.30928916129792,69.08333333333333,0.2700451985548234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,427.0,429.0,230.0,267,1064,1330,2024
dqn,1219,430.903614670145,406.303614670145,0.0,24.6,780.0401218680183,51.98730413438811,32.50167174450076,69.08333333333333,0.275827730750429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,391.0,456.0,238.0,267,1064,1330,2024
dqn,1220,428.75006081725553,404.15006081725556,0.0,24.6,779.6244961824452,52.41488249802386,32.48435400760189,69.08333333333333,0.2677159036961472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,413.0,427.0,242.0,267,1064,1330,2024
dqn,1221,424.84343489919877,400.24343489919875,0.0,24.599999999999998,764.8187898902939,51.32149830913051,31.867449578762248,68.38541666666667,0.2633600534628963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,483.0,500.0,182.0,267,1064,1330,2024
dqn,1222,428.900508015313,404.30050801531297,0.0,24.6,773.3553254305332,49.96398980201612,32.22313855960555,69.08333333333333,0.2685328280150671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,375.0,409.0,234.0,267,1064,1330,2024
dqn,1223,427.19641647438846,402.59641647438855,0.0,24.6,770.4001949517732,55.748992588286754,32.10000812299055,69.08333333333333,0.2570136862969737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,425.0,377.0,226.0,267,1064,1330,2024
dqn,1224,427.6834092360865,403.0834092360865,0.0,24.6,774.933176157199,52.198970869802906,32.288882339883294,69.08333333333333,0.26668042336286985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,439.0,439.0,223.0,267,1064,1330,2024
dqn,1225,431.54361306987687,406.94361306987685,0.0,24.6,781.0095986073156,53.6834681083779,32.54206660863815,69.08333333333333,0.27795662535188886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,406.0,469.0,240.0,267,1064,1330,2024
dqn,1226,428.4321473838672,403.8321473838672,0.0,24.6,774.8708778886795,56.69302783217191,32.28628657869498,69.08333333333333,0.26723679521829174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,386.0,432.0,233.0,267,1064,1330,2024
dqn,1227,430.34444141942623,405.74444141942627,0.0,24.599999999999998,776.0449286657963,51.891774543196256,32.33520536107485,68.38541666666667,0.27993392880399887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,451.0,445.0,242.0,267,1064,1330,2024
dqn,1228,425.4746037948536,400.8746037948536,0.0,24.6,765.5553122973063,49.05340262793734,31.89813801238776,69.08333333333333,0.25162259303500006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,538.0,510.0,157.0,267,1064,1330,2024
dqn,1229,425.95376364439403,401.353763644394,0.0,24.6,771.4986462919235,51.01697220789806,32.145776928830145,69.08333333333333,0.25944964575226387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0085470085470085,365.0,409.0,234.0,267,1064,1330,2024
dqn,1230,435.84210443008544,411.2421044300854,0.0,24.6,781.1553705271668,53.10759871609784,32.548140438631954,69.08333333333333,0.28623677491626043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,383.0,433.0,257.0,267,1064,1330,2024
dqn,1231,430.11161244722985,405.5116124472298,0.0,24.6,779.0322860027995,54.24027509940852,32.45967858344998,69.08333333333333,0.2758111556199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,401.0,400.0,254.0,267,1064,1330,2024
dqn,1232,427.4118395843716,402.81183958437157,0.0,24.6,772.1561697187938,52.84207272179766,32.173173738283076,69.08333333333333,0.2642546958893917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,532.0,513.0,177.0,267,1064,1330,2024
dqn,1233,428.2294417622156,403.6294417622156,0.0,24.599999999999998,775.645110439511,54.329081941066576,32.31854626831296,68.38541666666667,0.27638036120049303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,398.0,479.0,225.0,267,1064,1330,2024
dqn,1234,423.6203565260495,399.0203565260495,0.0,24.599999999999998,764.1537548265894,54.66180038626598,31.839739784441225,68.38541666666667,0.2540921255119332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,415.0,432.0,210.0,267,1064,1330,2024
dqn,1235,426.68700375932025,402.0870037593203,0.0,24.6,772.3659279072881,56.13908568962519,32.18191366280367,69.08333333333333,0.2595378191308062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,512.0,505.0,181.0,267,1064,1330,2024
dqn,1236,429.96006813190627,405.3600681319063,0.0,24.599999999999998,777.0829235493098,53.52507850365588,32.37845514788791,68.38541666666667,0.2846452807772247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0088105726872247,439.0,498.0,227.0,267,1064,1330,2024
dqn,1237,433.5793824222998,408.97938242229975,0.0,24.599999999999998,782.4057845395522,55.11690246648147,32.60024102248134,68.38541666666667,0.2936216498262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,500.0,529.0,224.0,267,1064,1330,2024
dqn,1238,427.0615590323267,402.46155903232676,0.0,24.599999999999998,771.3162324612961,54.37475765522622,32.138176352554005,68.38541666666667,0.26734319120817257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,370.0,441.0,231.0,267,1064,1330,2024
dqn,1239,431.5347062646869,406.93470626468695,0.0,24.6,776.4020272376122,52.80653332253284,32.35008446823384,69.08333333333333,0.27400674696338184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,367.0,489.0,229.0,267,1064,1330,2024
dqn,1240,430.15840625704504,405.558406257045,0.0,24.6,776.3393432698288,51.31393405947777,32.34747263624286,69.08333333333333,0.2696056784721687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,403.0,431.0,232.0,267,1064,1330,2024
dqn,1241,426.9830529151627,402.3830529151627,0.0,24.6,774.6972189755202,53.37945134774092,32.27905079064667,69.08333333333333,0.2630685791890637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,366.0,446.0,232.0,267,1064,1330,2024
